amoblado,bathroom,baulera,bedroom,dimension,garage,latitud,longitud,neighborhood,price,status,type_offer,year_built,riesgo
0,1.0,0,1.0,42,0,-16.540014000000003,-68.086647,Calacoto,58825.0,2,Venta,,bajo
0,1.0,0,1.0,58,0,-16.54298,-68.085014,Calacoto,80650.0,2,Venta,,bajo
0,2.0,1,3.0,159,1,-16.533754000000002,-68.071671,Achumani,145000.0,2,Venta,,alto
0,3.0,0,3.0,222,2,-16.536358,-68.096138,Bella Vista,235000.0,2,Venta,,moderado
0,3.0,0,3.0,137,0,-16.541114999999998,-68.089256,Calacoto,155000.0,2,Venta,,bajo
0,3.0,0,3.0,240,1,-16.533682000000002,-68.067162,Achumani,165000.0,2,Venta,,alto
0,3.0,0,3.0,240,1,-16.533682000000002,-68.067162,Achumani,165000.0,2,Venta,,alto
0,3.0,0,3.0,128,0,-16.54298,-68.085014,Calacoto,182360.0,2,Venta,,bajo
0,3.0,0,3.0,190,0,-16.536358,-68.096138,Bella Vista,200000.0,2,Venta,,moderado
0,4.0,1,4.0,232,0,-16.54298,-68.085014,Calacoto,336350.0,2,Venta,,bajo
0,3.0,0,3.0,176,0,-16.536358,-68.096138,Bella Vista,190000.0,2,Venta,,moderado
0,2.0,1,3.0,159,1,-16.533754000000002,-68.071671,Achumani,145000.0,2,Venta,,alto
0,4.0,1,4.0,232,0,-16.54298,-68.085014,Calacoto,336350.0,2,Venta,,bajo
0,4.0,0,3.0,140,1,-16.528510999999998,-68.087715,Irpavi,161000.0,2,Venta,2016.0,moderado
0,4.0,1,3.0,332,2,-16.549205999999998,-68.06871,Auquisamaña,635500.0,1,Venta,2016.0,bajo
0,4.0,1,2.0,240,2,-16.542191,-68.08564,Calacoto,280000.0,1,Venta,2018.0,bajo
0,2.0,1,4.0,163,1,-16.529066,-68.085014,Irpavi,159000.0,2,Venta,,moderado
0,4.0,1,3.0,183,2,-16.541601,-68.065865,Cota Cota,159000.0,2,Venta,,moderado
0,3.0,0,3.0,176,0,-16.536358,-68.096138,Bella Vista,190000.0,2,Venta,,moderado
0,4.0,1,3.0,178,1,-16.540879999999998,-68.086639,Calacoto,226000.0,2,Venta,,bajo
0,4.0,1,3.0,220,0,-16.526532999999997,-68.107124,Obrajes,195000.0,2,Venta,,bajo
0,4.0,1,3.0,220,0,-16.526532999999997,-68.107124,Obrajes,195000.0,2,Venta,,bajo
0,3.0,0,3.0,164,2,-16.519924,-68.087959,Irpavi,172000.0,2,Venta,,moderado
0,4.0,0,3.0,172,1,-16.538834,-68.063377,Cota Cota,150000.0,1,Venta,,moderado
0,4.0,1,3.0,178,1,-16.540879999999998,-68.086639,Calacoto,226000.0,2,Venta,,bajo
0,4.0,0,3.0,169,1,-16.541183,-68.058304,Cota Cota,143000.0,1,Venta,2018.0,moderado
0,3.0,0,3.0,115,1,-16.522219,-68.05935699999999,Achumani,115000.0,2,Venta,2015.0,alto
0,3.0,0,3.0,164,2,-16.519924,-68.087959,Irpavi,172000.0,2,Venta,,moderado
0,4.0,0,3.0,200,2,-16.529776000000002,-68.106628,Obrajes,200000.0,1,Venta,2018.0,bajo
0,3.0,1,3.0,152,1,-16.511709,-68.128716,Sopocachi,168000.0,2,Venta,,moderado
0,2.0,0,3.0,103,1,-16.543429999999997,-68.063393,Cota Cota,100000.0,2,Venta,,moderado
0,3.0,0,3.0,112,1,-16.518867,-68.091553,Bolognia,85900.0,1,Venta,2018.0,bajo
0,3.0,0,3.0,112,1,-16.518818,-68.09182,Bolognia,85900.0,1,Venta,2019.0,bajo
0,4.0,0,3.0,332,0,-16.540731,-68.086761,Calacoto,460000.0,1,Venta,2018.0,bajo
0,1.0,0,1.0,90,1,-16.538839000000003,-68.076714,Calacoto,600.0,2,Alquiler,2008.0,bajo
0,4.0,0,2.0,160,1,-16.539501,-68.08094,Calacoto,800.0,1,Alquiler,,bajo
0,3.0,0,3.0,160,0,-16.528372,-68.103844,Obrajes,500.0,2,Alquiler,,bajo
0,2.0,0,2.0,100,1,-16.537924,-68.07551600000001,Calacoto,850.0,2,Alquiler,,bajo
0,1.0,0,2.0,85,0,-16.512085,-68.122955,Sopocachi,450.0,2,Alquiler,,moderado
0,1.0,0,1.0,52,0,-16.540874,-68.07470699999999,Los Pinos,405.2098408104197,2,Alquiler,2016.0,moderado
0,2.0,0,1.0,50,0,-16.541475,-68.078438,San Miguel,500.0,1,Alquiler,2019.0,bajo
0,3.0,0,3.0,155,1,-16.54298,-68.085014,Calacoto,850.0,2,Alquiler,,bajo
0,2.0,0,2.0,100,0,-16.498657,-68.11898000000001,Miraflores,434.1534008683068,2,Alquiler,1998.0,muy bajo
0,2.0,0,3.0,130,0,-16.508557999999997,-68.127441,Sopocachi,500.0,2,Alquiler,,moderado
0,5.0,0,3.0,152,2,-16.527363,-68.06983199999999,Achumani,700.0,2,Alquiler,,alto
0,3.0,0,3.0,135,1,-16.514153,-68.120575,San Jorge,580.0,2,Alquiler,1998.0,muy bajo
0,1.0,0,2.0,80,0,-16.497778,-68.122528,Miraflores,300.0,2,Alquiler,,muy bajo
0,4.0,0,3.0,140,0,-16.5266,-68.100365,Obrajes,550.0,2,Alquiler,2016.0,bajo
0,2.0,0,2.0,90,0,-16.510839,-68.122833,San Jorge,600.0,2,Alquiler,,muy bajo
0,2.0,0,2.0,130,0,-16.508454999999998,-68.128334,Sopocachi,500.0,2,Alquiler,,moderado
0,1.0,0,1.0,60,0,-16.494442000000003,-68.114204,Miraflores,2200.0,2,Alquiler,2013.0,muy bajo
0,2.0,0,2.0,100,1,-16.539867,-68.08641800000001,Calacoto,700.0,2,Alquiler,,bajo
0,2.0,0,2.0,100,0,-16.539764,-68.086395,Calacoto,650.0,2,Alquiler,,bajo
0,2.0,0,2.0,91,1,-16.54022,-68.084396,Calacoto,500.0,2,Alquiler,,bajo
0,2.0,0,2.0,100,1,-16.510048,-68.123482,Sopocachi,750.0,2,Alquiler,2001.0,moderado
0,1.0,0,1.0,60,0,-16.544815,-68.09053,Calacoto,450.0,1,Alquiler,2015.0,bajo
0,2.0,0,2.0,90,0,-16.510965,-68.12281,San Jorge,600.0,2,Alquiler,2015.0,muy bajo
0,3.0,0,3.0,110,1,-16.511972,-68.08596800000001,Irpavi,549.9276410998552,2,Alquiler,,moderado
0,1.0,0,2.0,82,0,-16.514339,-68.124527,Sopocachi,376.26628075253257,2,Alquiler,2010.0,moderado
0,1.0,0,3.0,85,0,-16.523204999999997,-68.114395,Obrajes,405.2098408104197,1,Alquiler,1997.0,bajo
0,4.0,0,3.0,170,1,-16.542953,-68.084396,Calacoto,700.0,2,Alquiler,2012.0,bajo
0,1.0,0,1.0,45,1,-16.522188,-68.100662,Alto Obrajes,350.0,2,Alquiler,1990.0,moderado
0,1.0,0,1.0,70,0,-16.52961,-68.085999,Irpavi,360.0,2,Alquiler,,moderado
0,4.0,1,3.0,120,1,-16.545456,-68.07003,Los Pinos,650.0,2,Alquiler,,moderado
0,3.0,0,2.0,130,0,-16.510407999999998,-68.12759399999999,Sopocachi,550.0,2,Alquiler,2000.0,moderado
0,4.0,1,3.0,120,1,-16.545456,-68.07003,Los Pinos,650.0,2,Alquiler,,moderado
1,2.0,0,2.0,130,1,-16.52313,-68.06195799999999,Achumani,580.0,2,Alquiler,,alto
0,3.0,0,3.0,315,1,-16.540073,-68.07412,Los Pinos,800.0,1,Alquiler,2015.0,moderado
0,2.0,0,1.0,80,0,-16.528225,-68.086609,Irpavi,390.0,2,Alquiler,2016.0,moderado
0,4.0,0,3.0,250,1,-16.547438,-68.087685,La Florida,1500.0,1,Alquiler,2018.0,moderado
0,4.0,0,3.0,160,1,-16.540155,-68.069466,Cota Cota,700.0,2,Alquiler,2012.0,moderado
0,3.0,0,2.0,125,0,-16.510326,-68.127747,Sopocachi,670.0,2,Alquiler,2015.0,moderado
0,3.0,0,3.0,110,1,-16.544317000000003,-68.073708,Los Pinos,550.0,2,Alquiler,,moderado
0,1.0,0,1.0,80,0,-16.482489,-68.118538,Villa Fatima,260.49204052098406,1,Alquiler,2017.0,bajo
0,3.0,0,3.0,115,1,-16.522299,-68.087898,Irpavi,550.0,1,Alquiler,2017.0,moderado
0,2.0,0,2.0,1000,0,-16.537523,-68.081001,Achumani,500.0,2,Alquiler,,alto
0,5.0,0,3.0,206,1,-16.545168,-68.085854,Calacoto,850000.0,2,Alquiler,,bajo
0,2.0,0,2.0,117,1,-16.540346,-68.05613699999999,Cota Cota,405.2098408104197,2,Alquiler,2017.0,moderado
0,3.0,0,2.0,128,1,-16.540998000000002,-68.090599,Calacoto,700.0,2,Alquiler,,bajo
0,2.0,0,1.0,60,0,-16.541445,-68.089363,Calacoto,500.0,2,Alquiler,2016.0,bajo
0,4.0,0,3.0,137,2,-16.525963,-68.070389,Achumani,1200.0,1,Alquiler,2018.0,alto
0,1.0,0,1.0,70,1,-16.548754000000002,-68.079399,Auquisamaña,550.0,2,Alquiler,2010.0,bajo
0,2.0,0,3.0,145,1,-16.521191,-68.062363,Achumani,549.9276410998552,2,Alquiler,2001.0,alto
0,4.0,1,3.0,270,1,-16.543495,-68.08470200000001,Calacoto,1600.0,2,Alquiler,,bajo
0,1.0,0,1.0,35,1,-16.543591,-68.078369,San Miguel,500.0,1,Alquiler,2018.0,bajo
0,3.0,0,3.0,160,1,-16.511906,-68.123688,Sopocachi,600.0,2,Alquiler,,moderado
0,4.0,0,3.0,135,1,-16.532166,-68.071159,Achumani,750.0,2,Alquiler,2015.0,alto
0,5.0,0,4.0,220,1,-16.538546,-68.07931500000001,Calacoto,1100.0,2,Alquiler,2012.0,bajo
0,3.0,1,3.0,148,1,-16.541498,-68.085258,Calacoto,1200.0,2,Alquiler,,bajo
0,2.0,0,3.0,109,0,-16.54196,-68.097305,Seguencoma,460.0,2,Alquiler,,bajo
0,1.0,0,2.0,70,0,-16.513618,-68.123131,Sopocachi,400.0,1,Alquiler,2010.0,moderado
0,3.0,0,2.0,125,1,-16.537844,-68.08130600000001,Calacoto,900.0,2,Alquiler,2016.0,bajo
0,1.0,0,2.0,50,0,-16.532873000000002,-68.104675,Seguencoma,224.31259044862517,2,Alquiler,2004.0,bajo
0,5.0,0,4.0,220,1,-16.539196,-68.083015,Calacoto,1000.0,2,Alquiler,2010.0,bajo
0,2.0,0,3.0,90,0,-16.512712,-68.122185,San Jorge,500.0,1,Alquiler,1994.0,muy bajo
0,2.0,0,3.0,100,0,-16.543381,-68.071815,Los Pinos,400.0,2,Alquiler,,moderado
0,3.0,0,3.0,135,1,-16.518599,-68.06088299999999,Achumani,450.0,1,Alquiler,,alto
0,1.0,0,2.0,150,1,-16.525570000000002,-68.106186,Obrajes,434.1534008683068,2,Alquiler,,bajo
0,1.0,0,2.0,75,0,-16.522659,-68.114243,Obrajes,405.2098408104197,2,Alquiler,1998.0,bajo
0,3.0,0,3.0,170,1,-16.544584,-68.077957,San Miguel,750.0,2,Alquiler,,bajo
0,5.0,0,4.0,180,1,-16.531475,-68.07283000000001,Achumani,650.0,2,Alquiler,2012.0,alto
0,2.0,0,2.0,80,1,-16.528489999999998,-68.07351700000001,Achumani,600.0,2,Alquiler,,alto
0,4.0,0,3.0,170,1,-16.543570000000003,-68.08645600000001,Calacoto,700.0,2,Alquiler,2010.0,bajo
0,2.0,0,3.0,110,1,-16.516576999999998,-68.087677,Irpavi,434.1534008683068,2,Alquiler,,moderado
0,1.0,0,1.0,60,0,-16.547663,-68.073738,Auquisamaña,430.0,2,Alquiler,2018.0,bajo
0,3.0,0,3.0,150,1,-16.525839,-68.109337,Obrajes,1000.0,2,Alquiler,,bajo
0,1.0,0,1.0,60,0,-16.547477999999998,-68.07463800000001,Auquisamaña,430.0,2,Alquiler,2018.0,bajo
0,2.0,0,1.0,70,0,-16.542521,-68.083549,Calacoto,550.0,2,Alquiler,,bajo
0,1.0,0,1.0,65,0,-16.5054,-68.143623,San Pedro,144.7178002894356,2,Alquiler,1985.0,moderado
0,2.0,0,2.0,130,1,-16.539131,-68.084717,Calacoto,800.0,2,Alquiler,2012.0,bajo
0,3.0,0,3.0,94,0,-16.505051,-68.12816600000001,San Jorge,506.51230101302457,2,Alquiler,2012.0,muy bajo
0,3.0,0,3.0,120,1,-16.543982,-68.069466,Los Pinos,600.0,2,Alquiler,2012.0,moderado
0,3.0,0,3.0,94,0,-16.505091,-68.128204,San Jorge,506.51230101302457,2,Alquiler,2012.0,muy bajo
0,2.0,0,1.0,70,0,-16.542263000000002,-68.084663,Calacoto,550.0,2,Alquiler,,bajo
0,4.0,0,3.0,200,1,-16.54283,-68.08577,Calacoto,1500.0,2,Alquiler,2014.0,bajo
0,1.0,0,1.0,50,1,-16.54137,-68.07824699999999,San Miguel,450.0,2,Alquiler,2017.0,bajo
0,1.0,0,1.0,100,0,-16.546923,-68.07502,Los Pinos,400.0,2,Alquiler,2005.0,moderado
0,1.0,0,1.0,45,1,-16.544434,-68.078819,San Miguel,450.0,1,Alquiler,2017.0,bajo
0,2.0,0,2.0,100,1,-16.531515,-68.07369200000001,Achumani,506.51230101302457,2,Alquiler,,alto
0,3.0,0,3.0,120,1,-16.528473,-68.100746,Obrajes,550.0,1,Alquiler,2018.0,bajo
0,3.0,0,3.0,160,1,-16.542866,-68.08068100000001,San Miguel,900.0,1,Alquiler,2017.0,bajo
0,3.0,0,3.0,145,1,-16.511824,-68.124954,Sopocachi,700.0,1,Alquiler,2013.0,moderado
0,4.0,0,3.0,139,1,-16.537492999999998,-68.075119,Calacoto,750.0,1,Alquiler,2001.0,bajo
0,4.0,0,3.0,198,1,-16.544453,-68.07309000000001,Los Pinos,1000.0,2,Alquiler,,moderado
0,3.0,0,3.0,140,1,-16.512947,-68.130974,Sopocachi,500.0,2,Alquiler,,moderado
0,3.0,0,3.0,150,1,-16.540419,-68.08600600000001,Calacoto,750.0,1,Alquiler,,bajo
0,4.0,0,3.0,160,1,-16.517731,-68.087502,Irpavi,500.0,2,Alquiler,2012.0,moderado
0,4.0,0,3.0,150,1,-16.540293,-68.074409,Los Pinos,750.0,2,Alquiler,,moderado
0,3.0,0,3.0,145,1,-16.519337,-68.086952,Irpavi,650.0,1,Alquiler,,moderado
0,2.0,0,1.0,83,1,-16.539722,-68.08244300000001,Calacoto,600.0,1,Alquiler,2014.0,bajo
1,3.0,0,3.0,180,1,-16.538937,-68.088387,Calacoto,2800.0,2,Alquiler,,bajo
0,4.0,0,3.0,160,1,-16.54071,-68.090752,Calacoto,900.0,2,Alquiler,2008.0,bajo
0,1.0,1,1.0,50,1,-16.514221,-68.130028,Sopocachi,550.0,2,Alquiler,,moderado
0,2.0,0,2.0,80,0,-16.510676999999998,-68.123451,San Jorge,550.0,2,Alquiler,,muy bajo
0,4.0,0,3.0,166,2,-16.51602,-68.06104300000001,Achumani,750.0,2,Alquiler,,alto
1,2.0,0,1.0,70,1,-16.551308,-68.06600999999999,Auquisamaña,550.0,2,Alquiler,,bajo
0,3.0,0,3.0,120,1,-16.54501,-68.07122,Los Pinos,550.0,2,Alquiler,,moderado
0,3.0,0,3.0,140,0,-16.545076,-68.071053,Los Pinos,700.0,2,Alquiler,,moderado
0,2.0,0,3.0,127,0,-16.497179,-68.128922,Centro,549.9276410998552,2,Alquiler,,bajo
0,3.0,0,3.0,165,2,-16.514357,-68.054123,Achumani,550.0,2,Alquiler,,alto
0,1.0,0,1.0,44,0,-16.508972,-68.125961,Sopocachi,550.0,2,Alquiler,2018.0,moderado
0,4.0,0,3.0,158,1,-16.536863,-68.07860600000001,Calacoto,550.0,2,Alquiler,2011.0,bajo
0,1.0,0,1.0,44,0,-16.511391,-68.12236800000001,San Jorge,450.0,2,Alquiler,,muy bajo
0,4.0,0,3.0,110,1,-16.506252,-68.081802,Irpavi,420.0,2,Alquiler,1995.0,moderado
0,1.0,0,2.0,60,0,-16.502506,-68.116608,Miraflores,360.0,2,Alquiler,2013.0,muy bajo
0,3.0,0,3.0,190,1,-16.539988,-68.081688,Calacoto,1000.0,2,Alquiler,,bajo
0,1.0,0,1.0,70,0,-16.541534,-68.09584,Seguencoma,282.1997105643994,2,Alquiler,,bajo
0,2.0,0,2.0,90,0,-16.504889000000002,-68.13485,San Pedro,405.2098408104197,2,Alquiler,,moderado
0,2.0,0,2.0,110,0,-16.517742000000002,-68.087311,Irpavi,341.534008683068,2,Alquiler,,moderado
0,1.0,0,1.0,670,0,-16.510782,-68.125908,Sopocachi,450.0,2,Alquiler,2000.0,moderado
0,3.0,0,3.0,130,0,-16.501402,-68.133278,Centro,500.0,2,Alquiler,,bajo
0,4.0,0,2.0,190,1,-16.507425,-68.126152,San Jorge,1100.0,2,Alquiler,,muy bajo
0,3.0,0,3.0,154,1,-16.540066,-68.082764,Calacoto,850.0,2,Alquiler,,bajo
0,3.0,0,3.0,154,1,-16.541723,-68.089371,Calacoto,850.0,1,Alquiler,,bajo
0,2.0,0,1.0,80,0,-16.5112,-68.127426,Sopocachi,450.0,2,Alquiler,,moderado
0,4.0,0,3.0,170,1,-16.538823999999998,-68.08004,Calacoto,850.0,2,Alquiler,,bajo
0,4.0,1,3.0,175,1,-16.543331,-68.082832,Calacoto,1300.0,2,Alquiler,2006.0,bajo
0,3.0,0,3.0,176,1,-16.539722,-68.089668,Calacoto,950.0,2,Alquiler,2009.0,bajo
0,3.0,0,3.0,135,0,-16.523094,-68.084579,Irpavi,700.0,2,Alquiler,,moderado
0,2.0,0,1.0,76,1,-16.521128,-68.065842,Achumani,600.0,1,Alquiler,,alto
0,4.0,0,3.0,144,1,-16.528732,-68.10211899999999,Obrajes,950.0,2,Alquiler,,bajo
0,3.0,1,3.0,121,1,-16.538191,-68.063774,Cota Cota,500.0,2,Alquiler,,moderado
0,3.0,0,3.0,200,1,-16.531515,-68.095146,Bella Vista,850.0,2,Alquiler,,moderado
0,4.0,0,3.0,230,4,-16.545628,-68.090515,La Florida,2000.0,1,Alquiler,,moderado
0,2.0,0,2.0,103,0,-16.525082,-68.111076,Obrajes,500.0,1,Alquiler,2018.0,bajo
0,3.0,1,3.0,170,1,-16.543136999999998,-68.085335,Calacoto,890.0,2,Alquiler,,bajo
0,4.0,0,3.0,200,1,-16.544512,-68.077042,Calacoto,1300.0,2,Alquiler,2000.0,bajo
0,4.0,1,3.0,120,1,-16.512024,-68.056076,Achumani,550.0,1,Alquiler,2016.0,alto
0,2.0,0,3.0,170,1,-16.522886,-68.110802,Obrajes,1200.0,2,Alquiler,,bajo
1,2.0,0,2.0,200,0,-16.51302,-68.13253,Sopocachi,500.0,2,Alquiler,,moderado
0,3.0,0,4.0,310,2,-16.533901,-68.089272,Calacoto,2300.0,2,Alquiler,2012.0,bajo
0,3.0,0,2.0,99,1,-16.541470999999998,-68.078346,San Miguel,850.0,1,Alquiler,2018.0,bajo
0,2.0,0,3.0,150,0,-16.520129999999998,-68.113213,Obrajes,419.68162083936323,2,Alquiler,,bajo
0,4.0,1,3.0,168,2,-16.539631,-68.082512,Calacoto,800.0,2,Alquiler,,bajo
0,3.0,0,3.0,146,1,-16.539112,-68.081909,Calacoto,1000.0,1,Alquiler,,bajo
0,3.0,1,,164,1,-16.541603,-68.087227,Calacoto,1000.0,2,Alquiler,,bajo
0,3.0,0,3.0,155,1,-16.497364,-68.121368,Miraflores,450.0,2,Alquiler,2010.0,muy bajo
0,3.0,0,3.0,139,1,-16.540567000000003,-68.073196,Calacoto,580.0,2,Alquiler,2011.0,bajo
0,1.0,0,1.0,49,0,-16.509426,-68.12898299999999,Sopocachi,470.0,2,Alquiler,2017.0,moderado
0,1.0,0,1.0,56,1,-16.510275,-68.124931,San Jorge,650.0,2,Alquiler,,muy bajo
0,4.0,0,2.0,100,0,-16.541426,-68.088234,Calacoto,800.0,1,Alquiler,,bajo
0,2.0,0,2.0,82,0,-16.508928,-68.126244,San Jorge,550.0,1,Alquiler,2018.0,muy bajo
0,2.0,0,1.0,113,1,-16.528637,-68.07133499999999,Achumani,850.0,1,Alquiler,2018.0,alto
0,4.0,0,3.0,220,2,-16.529336999999998,-68.069916,Achumani,2000.0,1,Alquiler,,alto
0,1.0,0,1.0,55,1,-16.525181,-68.07047299999999,Alto Irpavi,217.0767004341534,1,Alquiler,2017.0,bajo
0,4.0,0,3.0,159,1,-16.530037,-68.070084,Achumani,1300.0,1,Alquiler,,alto
0,2.0,0,1.0,60,0,-16.541059,-68.090538,Calacoto,500.0,1,Alquiler,,bajo
0,2.0,0,2.0,103,1,-16.538982,-68.076355,Calacoto,800.0,2,Alquiler,,bajo
0,1.0,0,1.0,60,0,-16.511851999999998,-68.055824,Achumani,330.0,1,Alquiler,,alto
0,4.0,0,3.0,150,1,-16.541338,-68.087906,Calacoto,900.0,2,Alquiler,,bajo
0,4.0,0,3.0,150,1,-16.541157000000002,-68.07537099999999,Calacoto,850.0,2,Alquiler,2000.0,bajo
0,4.0,0,3.0,152,1,-16.518366,-68.05606800000001,Achumani,450.0,2,Alquiler,,alto
0,2.0,0,4.0,120,1,-16.541173999999998,-68.10038,Seguencoma,500.0,2,Alquiler,2006.0,bajo
0,2.0,0,3.0,160,0,-16.54586,-68.07758299999999,San Miguel,650.0,2,Alquiler,,bajo
0,2.0,0,3.0,198,0,-16.511328,-68.12529,Sopocachi,700.0,2,Alquiler,,moderado
0,5.0,0,3.0,220,2,-16.540909,-68.061653,Cota Cota,1500.0,1,Alquiler,2017.0,moderado
0,5.0,0,5.0,300,1,-16.515508999999998,-68.131584,Sopocachi,1300.0,2,Alquiler,,moderado
0,4.0,0,3.0,186,1,-16.539419,-68.08699,Calacoto,1000.0,2,Alquiler,,bajo
0,2.0,0,1.0,65,1,-16.545578,-68.07405899999999,Los Pinos,500.0,2,Alquiler,,moderado
0,4.0,0,3.0,184,1,-16.540395999999998,-68.083908,Calacoto,1200.0,2,Alquiler,,bajo
0,4.0,0,3.0,147,0,-16.51115,-68.130516,Sopocachi,650.0,2,Alquiler,,moderado
0,3.0,0,3.0,120,1,-16.542542,-68.079163,San Miguel,800.0,2,Alquiler,,bajo
0,2.0,0,2.0,100,0,-16.541376,-68.088196,Calacoto,700.0,2,Alquiler,,bajo
0,4.0,1,4.0,210,1,-16.522548999999998,-68.06039399999999,Achumani,1000.0,2,Alquiler,,alto
0,3.0,0,3.0,151,1,-16.518723,-68.06085999999999,Achumani,450.0,1,Alquiler,2018.0,alto
0,2.0,0,2.0,104,1,-16.527258,-68.110748,Obrajes,800.0,2,Alquiler,,bajo
0,3.0,0,3.0,110,0,-16.49774,-68.12151300000001,Miraflores,600.0,2,Alquiler,,muy bajo
0,3.0,0,2.0,120,0,-16.541059,-68.08444200000001,Calacoto,800.0,2,Alquiler,,bajo
0,2.0,0,2.0,85,0,-16.503424,-68.119637,Miraflores,430.0,2,Alquiler,,muy bajo
0,3.0,0,3.0,150,1,-16.514919,-68.086212,Irpavi,500.0,1,Alquiler,,moderado
0,4.0,0,4.0,360,3,-16.527451,-68.086304,Irpavi,1200.0,2,Alquiler,,moderado
0,3.0,0,3.0,132,1,-16.539579,-68.082123,Calacoto,800.0,1,Alquiler,2016.0,bajo
0,2.0,0,2.0,85,0,-16.510244,-68.127251,Sopocachi,450.0,2,Alquiler,2005.0,moderado
0,3.0,0,3.0,170,1,-16.546528,-68.07534799999999,Calacoto,680.0,2,Alquiler,2005.0,bajo
0,4.0,0,2.0,162,2,-16.523851,-68.067757,Achumani,700.0,2,Alquiler,,alto
0,3.0,0,3.0,200,3,-16.543104,-68.079048,San Miguel,1000.0,2,Alquiler,,bajo
0,2.0,0,2.0,90,0,-16.540771,-68.09540600000001,Seguencoma,434.1534008683068,2,Alquiler,,bajo
0,4.0,0,2.0,162,2,-16.523851,-68.067757,Achumani,700.0,2,Alquiler,,alto
0,6.0,0,4.0,300,1,-16.544619,-68.08579300000001,Calacoto,1400.0,2,Alquiler,,bajo
0,3.0,0,3.0,130,1,-16.543585,-68.07534,Los Pinos,750.0,2,Alquiler,,moderado
1,4.0,0,3.0,166,1,-16.508806,-68.12455,San Jorge,1000.0,2,Alquiler,1976.0,muy bajo
0,4.0,0,3.0,360,3,-16.526331,-68.086617,Irpavi,1200.0,1,Alquiler,,moderado
0,2.0,0,1.0,50,1,-16.539497,-68.07216600000001,Calacoto,500.0,1,Alquiler,2017.0,bajo
0,3.0,0,3.0,125,1,-16.528088,-68.069801,Achumani,700.0,2,Alquiler,,alto
0,2.0,0,3.0,147,0,-16.5112,-68.126053,Sopocachi,650.0,2,Alquiler,,moderado
0,3.0,0,3.0,123,1,-16.545769,-68.075592,Los Pinos,600.0,2,Alquiler,,moderado
0,1.0,0,1.0,50,0,-16.539703,-68.082382,Calacoto,500.0,2,Alquiler,2018.0,bajo
1,3.0,0,2.0,120,1,-16.523075,-68.05744200000001,Achumani,800.0,2,Alquiler,,alto
0,3.0,0,2.0,140,4,-16.540731,-68.085732,Calacoto,750.0,1,Alquiler,,bajo
0,3.0,0,2.0,110,1,-16.525181,-68.111649,Obrajes,750.0,1,Alquiler,,bajo
1,3.0,0,2.0,120,1,-16.519282999999998,-68.05828100000001,Achumani,800.0,2,Alquiler,,alto
0,2.0,0,1.0,80,0,-16.511395999999998,-68.126221,Sopocachi,600.0,2,Alquiler,2004.0,moderado
0,3.0,0,3.0,130,1,-16.501210999999998,-68.118553,Miraflores,3500.0,2,Alquiler,,muy bajo
0,4.0,0,3.0,180,1,-16.546039999999998,-68.08773000000001,La Florida,1500.0,1,Alquiler,,moderado
0,4.0,0,3.0,191,1,-16.527649,-68.105469,Obrajes,1400.0,2,Alquiler,2010.0,bajo
0,2.0,0,2.0,100,1,-16.524399,-68.06777199999999,Achumani,800.0,2,Alquiler,2017.0,alto
0,2.0,0,2.0,80,0,-16.520378,-68.090912,Bolognia,405.2098408104197,2,Alquiler,,bajo
0,1.0,0,1.0,72,1,-16.540197,-68.08161199999999,Calacoto,700.0,2,Alquiler,2016.0,bajo
0,3.0,0,3.0,123,1,-16.545769,-68.075592,Los Pinos,600.0,2,Alquiler,,moderado
0,5.0,0,3.0,240,1,-16.540485,-68.08976700000001,Calacoto,1400.0,2,Alquiler,2011.0,bajo
0,5.0,0,4.0,420,1,-16.540834,-68.05594599999999,Cota Cota,1300.0,1,Alquiler,,moderado
0,4.0,0,2.0,185,1,-16.509319,-68.12616,Sopocachi,1100.0,1,Alquiler,,moderado
0,3.0,0,3.0,170,1,-16.539455,-68.084999,Calacoto,1300.0,2,Alquiler,,bajo
0,2.0,0,2.0,144,0,-16.509817,-68.123993,San Jorge,145000.0,2,Alquiler,,muy bajo
0,2.0,0,3.0,114,1,-16.520145,-68.083832,Alto Irpavi,390.7380607814761,2,Alquiler,,bajo
0,4.0,0,4.0,165,1,-16.519669,-68.06378199999999,Achumani,700.0,2,Alquiler,2012.0,alto
0,4.0,0,3.0,132,1,-16.544804,-68.072861,Los Pinos,580.0,1,Alquiler,2014.0,moderado
1,3.0,0,3.0,120,1,-16.540785,-68.086662,Calacoto,900.0,2,Alquiler,,bajo
0,2.0,0,2.0,104,1,-16.527258,-68.110748,Obrajes,800.0,2,Alquiler,,bajo
1,4.0,1,3.0,120,1,-16.540985,-68.087776,Calacoto,650.0,2,Alquiler,,bajo
0,3.0,0,3.0,140,1,-16.515060000000002,-68.060089,Achumani,600.0,2,Alquiler,2007.0,alto
0,3.0,0,2.0,195,1,-16.519709,-68.061249,Achumani,1000.0,2,Alquiler,,alto
0,4.0,1,3.0,168,2,-16.539631,-68.082512,Calacoto,800.0,2,Alquiler,,bajo
0,2.0,0,1.0,79,1,-16.545628,-68.072174,Los Pinos,500.0,1,Alquiler,2016.0,moderado
0,3.0,0,2.0,110,1,-16.519381,-68.06691,Achumani,600.0,2,Alquiler,2015.0,alto
0,4.0,0,3.0,168,2,-16.540731,-68.086845,Calacoto,800.0,1,Alquiler,2016.0,bajo
